Timestamp,Open,High,Low,Close,Volume,Datetime
1718327940,66705.0,66707.0,66694.0,66707.0,0.08692851,2024-06-14 01:19:00+00:00
1718328000,66695.0,66698.0,66689.0,66698.0,0.0896767,2024-06-14 01:20:00+00:00
1718328060,66677.0,66687.0,66673.0,66678.0,0.069027,2024-06-14 01:21:00+00:00
1718328120,66694.0,66698.0,66694.0,66696.0,0.02895107,2024-06-14 01:22:00+00:00
1718328180,66698.0,66698.0,66678.0,66678.0,0.10593156,2024-06-14 01:23:00+00:00
1718328240,66678.0,66685.0,66671.0,66672.0,0.00934093,2024-06-14 01:24:00+00:00
1718328300,66659.0,66683.0,66650.0,66650.0,0.05113664,2024-06-14 01:25:00+00:00
1718328360,66658.0,66660.0,66655.0,66656.0,0.07861044,2024-06-14 01:26:00+00:00
1718328420,66658.0,66658.0,66603.0,66603.0,0.08506702,2024-06-14 01:27:00+00:00
1718328480,66603.0,66603.0,66603.0,66603.0,0.0,2024-06-14 01:28:00+00:00
1718328540,66579.0,66579.0,66558.0,66569.0,0.02000941,2024-06-14 01:29:00+00:00
1718328600,66607.0,66633.0,66607.0,66615.0,0.07876912,2024-06-14 01:30:00+00:00
1718328660,66626.0,66626.0,66602.0,66612.0,0.26835939,2024-06-14 01:31:00+00:00
1718328720,66603.0,66603.0,66554.0,66554.0,0.01198,2024-06-14 01:32:00+00:00
1718328780,66534.0,66534.0,66463.0,66479.0,4.1565832,2024-06-14 01:33:00+00:00
1718328840,66481.0,66494.0,66470.0,66479.0,0.24900192,2024-06-14 01:34:00+00:00
1718328900,66483.0,66513.0,66482.0,66508.0,0.01064909,2024-06-14 01:35:00+00:00
1718328960,66507.0,66542.0,66507.0,66542.0,0.05459,2024-06-14 01:36:00+00:00
1718329020,66482.0,66553.0,66482.0,66518.0,0.62415859,2024-06-14 01:37:00+00:00
1718329080,66504.0,66504.0,66485.0,66485.0,0.03420249,2024-06-14 01:38:00+00:00
1718329140,66503.0,66503.0,66494.0,66494.0,0.00570522,2024-06-14 01:39:00+00:00
1718329200,66487.0,66542.0,66487.0,66541.0,0.05190789,2024-06-14 01:40:00+00:00
1718329260,66587.0,66605.0,66584.0,66605.0,0.23094174,2024-06-14 01:41:00+00:00
1718329320,66651.0,66651.0,66622.0,66650.0,0.42126736,2024-06-14 01:42:00+00:00
1718329380,66628.0,66637.0,66623.0,66623.0,0.00566515,2024-06-14 01:43:00+00:00
1718329440,66616.0,66629.0,66609.0,66615.0,0.0158463,2024-06-14 01:44:00+00:00
1718329500,66620.0,66627.0,66620.0,66627.0,0.02439,2024-06-14 01:45:00+00:00
1718329560,66624.0,66639.0,66624.0,66639.0,0.00238,2024-06-14 01:46:00+00:00
1718329620,66634.0,66667.0,66634.0,66664.0,0.1974167,2024-06-14 01:47:00+00:00
1718329680,66646.0,66666.0,66646.0,66666.0,0.04881271,2024-06-14 01:48:00+00:00
1718329740,66664.0,66702.0,66657.0,66690.0,0.06286784,2024-06-14 01:49:00+00:00
1718329800,66701.0,66703.0,66687.0,66687.0,0.24074289,2024-06-14 01:50:00+00:00
1718329860,66708.0,66708.0,66703.0,66703.0,0.21214321,2024-06-14 01:51:00+00:00
1718329920,66711.0,66759.0,66711.0,66759.0,20.42781744,2024-06-14 01:52:00+00:00
1718329980,66746.0,66746.0,66692.0,66695.0,0.24214237,2024-06-14 01:53:00+00:00
1718330040,66685.0,66715.0,66685.0,66705.0,0.01675706,2024-06-14 01:54:00+00:00
1718330100,66707.0,66750.0,66707.0,66742.0,0.00857291,2024-06-14 01:55:00+00:00
1718330160,66758.0,66767.0,66758.0,66765.0,0.14854212,2024-06-14 01:56:00+00:00
1718330220,66767.0,66781.0,66751.0,66754.0,1.09164175,2024-06-14 01:57:00+00:00
1718330280,66780.0,66781.0,66766.0,66766.0,0.01098399,2024-06-14 01:58:00+00:00
1718330340,66766.0,66791.0,66766.0,66791.0,0.74450505,2024-06-14 01:59:00+00:00
1718330400,66763.0,66799.0,66763.0,66795.0,0.58735296,2024-06-14 02:00:00+00:00
1718330460,66779.0,66779.0,66754.0,66754.0,0.01133,2024-06-14 02:01:00+00:00
1718330520,66751.0,66753.0,66734.0,66736.0,0.25653535,2024-06-14 02:02:00+00:00
1718330580,66733.0,66790.0,66733.0,66778.0,0.01541325,2024-06-14 02:03:00+00:00
1718330640,66788.0,66788.0,66753.0,66772.0,0.02665856,2024-06-14 02:04:00+00:00
1718330700,66767.0,66767.0,66751.0,66754.0,0.0355,2024-06-14 02:05:00+00:00
1718330760,66731.0,66731.0,66696.0,66696.0,0.03448582,2024-06-14 02:06:00+00:00
1718330820,66710.0,66711.0,66688.0,66696.0,0.82472102,2024-06-14 02:07:00+00:00
1718330880,66698.0,66698.0,66685.0,66686.0,0.0127,2024-06-14 02:08:00+00:00
1718330940,66696.0,66702.0,66693.0,66693.0,0.01613779,2024-06-14 02:09:00+00:00
1718331000,66686.0,66745.0,66686.0,66745.0,0.17209426,2024-06-14 02:10:00+00:00
1718331060,66796.0,66807.0,66766.0,66769.0,1.28646202,2024-06-14 02:11:00+00:00
1718331120,66765.0,66765.0,66765.0,66765.0,0.00097,2024-06-14 02:12:00+00:00
1718331180,66741.0,66741.0,66688.0,66688.0,0.10130668,2024-06-14 02:13:00+00:00
1718331240,66676.0,66707.0,66676.0,66703.0,0.03366354,2024-06-14 02:14:00+00:00
1718331300,66717.0,66735.0,66717.0,66735.0,0.64688557,2024-06-14 02:15:00+00:00
1718331360,66736.0,66752.0,66736.0,66750.0,0.00469176,2024-06-14 02:16:00+00:00
1718331420,66783.0,66783.0,66783.0,66783.0,0.19143973,2024-06-14 02:17:00+00:00
1718331480,66800.0,66805.0,66768.0,66769.0,0.01442515,2024-06-14 02:18:00+00:00
1718331540,66769.0,66769.0,66736.0,66736.0,0.02721,2024-06-14 02:19:00+00:00
1718331600,66774.0,66774.0,66760.0,66760.0,0.00428,2024-06-14 02:20:00+00:00
1718331660,66766.0,66777.0,66765.0,66765.0,0.00819699,2024-06-14 02:21:00+00:00
1718331720,66766.0,66798.0,66766.0,66790.0,0.25833348,2024-06-14 02:22:00+00:00
1718331780,66796.0,66796.0,66790.0,66791.0,0.00528033,2024-06-14 02:23:00+00:00
1718331840,66766.0,66766.0,66766.0,66766.0,0.00110022,2024-06-14 02:24:00+00:00
1718331900,66793.0,66793.0,66784.0,66784.0,0.00056018,2024-06-14 02:25:00+00:00
1718331960,66784.0,66787.0,66777.0,66780.0,0.00931084,2024-06-14 02:26:00+00:00
1718332020,66780.0,66811.0,66780.0,66811.0,0.25095781,2024-06-14 02:27:00+00:00
1718332080,66808.0,66808.0,66719.0,66719.0,1.4902942,2024-06-14 02:28:00+00:00
1718332140,66752.0,66758.0,66752.0,66758.0,0.06763481,2024-06-14 02:29:00+00:00
1718332200,66787.0,66787.0,66780.0,66781.0,0.2549934,2024-06-14 02:30:00+00:00
1718332260,66761.0,66761.0,66761.0,66761.0,0.00146555,2024-06-14 02:31:00+00:00
1718332320,66774.0,66774.0,66763.0,66763.0,0.00695205,2024-06-14 02:32:00+00:00
1718332380,66769.0,66769.0,66769.0,66769.0,0.00556766,2024-06-14 02:33:00+00:00
1718332440,66776.0,66778.0,66771.0,66771.0,0.03277,2024-06-14 02:34:00+00:00
1718332500,66760.0,66760.0,66741.0,66741.0,0.01730918,2024-06-14 02:35:00+00:00
1718332560,66747.0,66749.0,66747.0,66749.0,0.00176,2024-06-14 02:36:00+00:00
1718332620,66791.0,66791.0,66787.0,66789.0,0.05737089,2024-06-14 02:37:00+00:00
1718332680,66781.0,66790.0,66747.0,66790.0,5.22214592,2024-06-14 02:38:00+00:00
1718332740,66786.0,66811.0,66786.0,66808.0,0.01856615,2024-06-14 02:39:00+00:00
1718332800,66810.0,66823.0,66810.0,66823.0,0.55170832,2024-06-14 02:40:00+00:00
1718332860,66804.0,66822.0,66770.0,66770.0,0.06723991,2024-06-14 02:41:00+00:00
1718332920,66785.0,66793.0,66785.0,66788.0,0.21923016,2024-06-14 02:42:00+00:00
1718332980,66785.0,66786.0,66785.0,66786.0,0.00798222,2024-06-14 02:43:00+00:00
1718333040,66788.0,66790.0,66788.0,66790.0,0.0806769,2024-06-14 02:44:00+00:00
1718333100,66790.0,66794.0,66764.0,66766.0,0.16204467,2024-06-14 02:45:00+00:00
1718333160,66763.0,66780.0,66763.0,66778.0,0.20182111,2024-06-14 02:46:00+00:00
1718333220,66783.0,66784.0,66783.0,66784.0,0.00401,2024-06-14 02:47:00+00:00
1718333280,66786.0,66831.0,66786.0,66831.0,1.98166035,2024-06-14 02:48:00+00:00
1718333340,66832.0,66836.0,66793.0,66793.0,0.00754724,2024-06-14 02:49:00+00:00
1718333400,66792.0,66815.0,66792.0,66815.0,0.00661816,2024-06-14 02:50:00+00:00
1718333460,66817.0,66824.0,66803.0,66824.0,0.115518,2024-06-14 02:51:00+00:00
1718333520,66823.0,66825.0,66823.0,66825.0,0.00449,2024-06-14 02:52:00+00:00
1718333580,66839.0,66878.0,66839.0,66868.0,2.817707,2024-06-14 02:53:00+00:00
1718333640,66875.0,66875.0,66875.0,66875.0,0.00204,2024-06-14 02:54:00+00:00
1718333700,66879.0,66895.0,66879.0,66895.0,1.09788567,2024-06-14 02:55:00+00:00
1718333760,66895.0,66951.0,66895.0,66951.0,4.60166169,2024-06-14 02:56:00+00:00
1718333820,66958.0,66967.0,66958.0,66967.0,1.25794079,2024-06-14 02:57:00+00:00
1718333880,66967.0,66979.0,66950.0,66979.0,0.60088425,2024-06-14 02:58:00+00:00
1718333940,66949.0,66955.0,66926.0,66926.0,0.23648295,2024-06-14 02:59:00+00:00
1718334000,66905.0,66905.0,66900.0,66900.0,0.00194092,2024-06-14 03:00:00+00:00
1718334060,66927.0,66927.0,66919.0,66927.0,0.00357528,2024-06-14 03:01:00+00:00
1718334120,66923.0,66929.0,66890.0,66890.0,0.40907581,2024-06-14 03:02:00+00:00
1718334180,66875.0,66875.0,66822.0,66826.0,0.45584958,2024-06-14 03:03:00+00:00
1718334240,66827.0,66838.0,66785.0,66787.0,0.01207833,2024-06-14 03:04:00+00:00
1718334300,66783.0,66783.0,66762.0,66764.0,0.20195505,2024-06-14 03:05:00+00:00
1718334360,66752.0,66851.0,66752.0,66851.0,0.26583715,2024-06-14 03:06:00+00:00
1718334420,66857.0,66857.0,66782.0,66782.0,0.10311476,2024-06-14 03:07:00+00:00
1718334480,66803.0,66803.0,66719.0,66719.0,5.83032474,2024-06-14 03:08:00+00:00
1718334540,66719.0,66719.0,66687.0,66687.0,13.69114985,2024-06-14 03:09:00+00:00
1718334600,66718.0,66718.0,66714.0,66714.0,0.00180385,2024-06-14 03:10:00+00:00
1718334660,66705.0,66705.0,66699.0,66699.0,0.03419422,2024-06-14 03:11:00+00:00
1718334720,66680.0,66680.0,66679.0,66679.0,0.00809305,2024-06-14 03:12:00+00:00
1718334780,66706.0,66724.0,66706.0,66717.0,0.00346692,2024-06-14 03:13:00+00:00
1718334840,66723.0,66723.0,66703.0,66703.0,0.00216612,2024-06-14 03:14:00+00:00
1718334900,66731.0,66756.0,66731.0,66752.0,0.00494878,2024-06-14 03:15:00+00:00
1718334960,66751.0,66751.0,66710.0,66724.0,0.18003277,2024-06-14 03:16:00+00:00
1718335020,66718.0,66718.0,66712.0,66713.0,0.22933624,2024-06-14 03:17:00+00:00
1718335080,66713.0,66713.0,66713.0,66713.0,0.0,2024-06-14 03:18:00+00:00
1718335140,66718.0,66721.0,66706.0,66706.0,0.09909079,2024-06-14 03:19:00+00:00
1718335200,66695.0,66714.0,66695.0,66714.0,0.01682,2024-06-14 03:20:00+00:00
1718335260,66694.0,66715.0,66693.0,66715.0,0.2751412,2024-06-14 03:21:00+00:00
1718335320,66723.0,66729.0,66705.0,66705.0,0.27378601,2024-06-14 03:22:00+00:00
1718335380,66700.0,66701.0,66698.0,66701.0,0.00327121,2024-06-14 03:23:00+00:00
1718335440,66697.0,66708.0,66697.0,66708.0,0.35488671,2024-06-14 03:24:00+00:00
1718335500,66695.0,66695.0,66695.0,66695.0,0.22490746,2024-06-14 03:25:00+00:00
1718335560,66709.0,66709.0,66709.0,66709.0,0.03149,2024-06-14 03:26:00+00:00
1718335620,66701.0,66709.0,66701.0,66703.0,0.03628197,2024-06-14 03:27:00+00:00
1718335680,66683.0,66683.0,66679.0,66679.0,0.54963996,2024-06-14 03:28:00+00:00
1718335740,66703.0,66703.0,66693.0,66693.0,0.01525364,2024-06-14 03:29:00+00:00
1718335800,66689.0,66719.0,66689.0,66719.0,0.00855,2024-06-14 03:30:00+00:00
1718335860,66739.0,66739.0,66711.0,66711.0,0.27546825,2024-06-14 03:31:00+00:00
1718335920,66713.0,66713.0,66672.0,66673.0,0.27304849,2024-06-14 03:32:00+00:00
1718335980,66683.0,66683.0,66672.0,66672.0,0.00829,2024-06-14 03:33:00+00:00
1718336040,66671.0,66678.0,66655.0,66678.0,1.65991819,2024-06-14 03:34:00+00:00
1718336100,66682.0,66682.0,66654.0,66655.0,0.0847025,2024-06-14 03:35:00+00:00
1718336160,66651.0,66687.0,66651.0,66687.0,0.00114676,2024-06-14 03:36:00+00:00
1718336220,66683.0,66683.0,66675.0,66682.0,0.00268604,2024-06-14 03:37:00+00:00
1718336280,66685.0,66694.0,66679.0,66692.0,0.4463888,2024-06-14 03:38:00+00:00
1718336340,66672.0,66672.0,66647.0,66647.0,1.13271217,2024-06-14 03:39:00+00:00
1718336400,66644.0,66662.0,66644.0,66662.0,0.2572525,2024-06-14 03:40:00+00:00
1718336460,66667.0,66667.0,66658.0,66658.0,0.01886737,2024-06-14 03:41:00+00:00
1718336520,66682.0,66684.0,66662.0,66663.0,0.25309001,2024-06-14 03:42:00+00:00
1718336580,66689.0,66689.0,66689.0,66689.0,0.01860992,2024-06-14 03:43:00+00:00
1718336640,66692.0,66703.0,66692.0,66703.0,0.00099346,2024-06-14 03:44:00+00:00
1718336700,66723.0,66723.0,66683.0,66683.0,0.02051556,2024-06-14 03:45:00+00:00
1718336760,66684.0,66696.0,66684.0,66696.0,0.00376,2024-06-14 03:46:00+00:00
1718336820,66701.0,66701.0,66687.0,66687.0,0.00303415,2024-06-14 03:47:00+00:00
1718336880,66687.0,66699.0,66687.0,66699.0,0.47354825,2024-06-14 03:48:00+00:00
1718336940,66695.0,66717.0,66695.0,66717.0,0.26315528,2024-06-14 03:49:00+00:00
1718337000,66716.0,66716.0,66700.0,66700.0,0.001885,2024-06-14 03:50:00+00:00
1718337060,66714.0,66726.0,66710.0,66710.0,0.09106733,2024-06-14 03:51:00+00:00
1718337120,66695.0,66695.0,66688.0,66688.0,0.00304916,2024-06-14 03:52:00+00:00
1718337180,66690.0,66704.0,66690.0,66704.0,0.00279,2024-06-14 03:53:00+00:00
1718337240,66699.0,66699.0,66699.0,66699.0,0.08640698,2024-06-14 03:54:00+00:00
1718337300,66693.0,66699.0,66687.0,66687.0,0.01708166,2024-06-14 03:55:00+00:00
1718337360,66680.0,66691.0,66680.0,66681.0,0.16272328,2024-06-14 03:56:00+00:00
1718337420,66693.0,66693.0,66688.0,66688.0,0.03230507,2024-06-14 03:57:00+00:00
1718337480,66687.0,66695.0,66685.0,66695.0,0.04214041,2024-06-14 03:58:00+00:00
1718337540,66706.0,66708.0,66700.0,66708.0,0.61113367,2024-06-14 03:59:00+00:00
1718337600,66727.0,66733.0,66721.0,66733.0,0.05613936,2024-06-14 04:00:00+00:00
1718337660,66725.0,66730.0,66719.0,66730.0,0.23264926,2024-06-14 04:01:00+00:00
1718337720,66751.0,66758.0,66751.0,66758.0,0.2561109,2024-06-14 04:02:00+00:00
1718337780,66767.0,66770.0,66767.0,66770.0,0.01807,2024-06-14 04:03:00+00:00
1718337840,66752.0,66752.0,66735.0,66742.0,0.00420391,2024-06-14 04:04:00+00:00
1718337900,66750.0,66750.0,66750.0,66750.0,0.00171,2024-06-14 04:05:00+00:00
1718337960,66771.0,66771.0,66771.0,66771.0,0.00313,2024-06-14 04:06:00+00:00
1718338020,66754.0,66754.0,66753.0,66753.0,0.01115028,2024-06-14 04:07:00+00:00
1718338080,66753.0,66753.0,66737.0,66737.0,0.23048907,2024-06-14 04:08:00+00:00
1718338140,66770.0,66779.0,66770.0,66779.0,0.01172169,2024-06-14 04:09:00+00:00
1718338200,66763.0,66763.0,66757.0,66757.0,0.05420977,2024-06-14 04:10:00+00:00
1718338260,66761.0,66771.0,66761.0,66768.0,0.10898834,2024-06-14 04:11:00+00:00
1718338320,66751.0,66757.0,66748.0,66757.0,0.00563238,2024-06-14 04:12:00+00:00
1718338380,66747.0,66747.0,66741.0,66741.0,0.02239045,2024-06-14 04:13:00+00:00
1718338440,66757.0,66760.0,66757.0,66760.0,0.16434,2024-06-14 04:14:00+00:00
1718338500,66765.0,66769.0,66754.0,66754.0,0.00809398,2024-06-14 04:15:00+00:00
1718338560,66759.0,66759.0,66754.0,66754.0,0.00967913,2024-06-14 04:16:00+00:00
1718338620,66750.0,66752.0,66750.0,66752.0,0.00905382,2024-06-14 04:17:00+00:00
1718338680,66755.0,66761.0,66755.0,66761.0,0.02725212,2024-06-14 04:18:00+00:00
1718338740,66729.0,66729.0,66725.0,66729.0,0.0417641,2024-06-14 04:19:00+00:00
1718338800,66712.0,66712.0,66704.0,66704.0,0.04196314,2024-06-14 04:20:00+00:00
1718338860,66743.0,66743.0,66732.0,66732.0,0.06267,2024-06-14 04:21:00+00:00
1718338920,66733.0,66747.0,66733.0,66747.0,0.23145877,2024-06-14 04:22:00+00:00
1718338980,66732.0,66732.0,66720.0,66732.0,0.05765464,2024-06-14 04:23:00+00:00
1718339040,66737.0,66737.0,66737.0,66737.0,0.00143,2024-06-14 04:24:00+00:00
1718339100,66755.0,66766.0,66755.0,66766.0,0.098077,2024-06-14 04:25:00+00:00
1718339160,66764.0,66770.0,66752.0,66752.0,0.7262029,2024-06-14 04:26:00+00:00
1718339220,66753.0,66764.0,66753.0,66764.0,0.03659,2024-06-14 04:27:00+00:00
1718339280,66771.0,66776.0,66769.0,66776.0,0.25026296,2024-06-14 04:28:00+00:00
1718339340,66790.0,66790.0,66784.0,66784.0,0.00445505,2024-06-14 04:29:00+00:00
1718339400,66793.0,66796.0,66793.0,66796.0,0.00459,2024-06-14 04:30:00+00:00
1718339460,66767.0,66774.0,66761.0,66761.0,0.26631938,2024-06-14 04:31:00+00:00
1718339520,66761.0,66761.0,66760.0,66760.0,0.00246,2024-06-14 04:32:00+00:00
1718339580,66727.0,66727.0,66723.0,66724.0,0.04362885,2024-06-14 04:33:00+00:00
1718339640,66720.0,66720.0,66712.0,66712.0,0.04343075,2024-06-14 04:34:00+00:00
1718339700,66717.0,66717.0,66717.0,66717.0,0.005,2024-06-14 04:35:00+00:00
1718339760,66738.0,66738.0,66730.0,66730.0,0.00718,2024-06-14 04:36:00+00:00
1718339820,66726.0,66726.0,66721.0,66722.0,0.20440567,2024-06-14 04:37:00+00:00
1718339880,66718.0,66718.0,66702.0,66702.0,0.04917663,2024-06-14 04:38:00+00:00
1718339940,66723.0,66723.0,66723.0,66723.0,0.00492,2024-06-14 04:39:00+00:00
1718340000,66700.0,66700.0,66700.0,66700.0,0.00013623,2024-06-14 04:40:00+00:00
1718340060,66710.0,66712.0,66699.0,66699.0,0.84382784,2024-06-14 04:41:00+00:00
1718340120,66694.0,66695.0,66685.0,66685.0,0.04827424,2024-06-14 04:42:00+00:00
1718340180,66697.0,66697.0,66690.0,66690.0,0.00871422,2024-06-14 04:43:00+00:00
1718340240,66689.0,66689.0,66681.0,66681.0,0.04492863,2024-06-14 04:44:00+00:00
1718340300,66695.0,66695.0,66691.0,66691.0,0.01728119,2024-06-14 04:45:00+00:00
1718340360,66680.0,66682.0,66674.0,66679.0,0.04141866,2024-06-14 04:46:00+00:00
1718340420,66698.0,66700.0,66692.0,66692.0,0.26497875,2024-06-14 04:47:00+00:00
1718340480,66690.0,66693.0,66690.0,66693.0,0.0981444,2024-06-14 04:48:00+00:00
1718340540,66682.0,66682.0,66682.0,66682.0,0.00423,2024-06-14 04:49:00+00:00
1718340600,66683.0,66710.0,66683.0,66708.0,0.25392899,2024-06-14 04:50:00+00:00
