Timestamp,Open,High,Low,Close,Volume,Datetime,mid_price,price_diff,log_return,rolling_stdev,sigma,delta_ask,delta_bid,kappa,A
1718323980,66776.0,66790.0,66776.0,66786.0,0.0219396,2024-06-14 00:13:00+00:00,66786.0,-1.0,-1.4973085878369905e-05,,,3.0,11.0,,
1718324040,66722.0,66728.0,66715.0,66728.0,0.27644607,2024-06-14 00:14:00+00:00,66728.0,-58.0,-0.0008688227998330345,,,0.0,71.0,,
1718324100,66703.0,66745.0,66703.0,66712.0,0.00429911,2024-06-14 00:15:00+00:00,66712.0,-16.0,-0.00023980815462645177,,,17.0,25.0,,
1718324160,66706.0,66706.0,66665.0,66698.0,0.1356229,2024-06-14 00:16:00+00:00,66698.0,-14.0,-0.0002098793201617969,,,0.0,47.0,,
1718324220,66680.0,66681.0,66680.0,66681.0,0.00534476,2024-06-14 00:17:00+00:00,66681.0,-17.0,-0.00025491269378322,,,0.0,18.0,,
1718324280,66707.0,66718.0,66691.0,66691.0,0.04364858,2024-06-14 00:18:00+00:00,66691.0,10.0,0.0001499565128924118,,,37.0,0.0,,
1718324340,66698.0,66698.0,66666.0,66666.0,0.00411438,2024-06-14 00:19:00+00:00,66666.0,-25.0,-0.0003749334537049683,,,7.0,25.0,,
1718324400,66715.0,66716.0,66705.0,66705.0,0.08701855,2024-06-14 00:20:00+00:00,66705.0,39.0,0.0005848348008428042,,,50.0,0.0,,
1718324460,66729.0,66729.0,66629.0,66650.0,1.04587833,2024-06-14 00:21:00+00:00,66650.0,-55.0,-0.0008248660060517521,,,24.0,76.0,,
1718324520,66709.0,66709.0,66705.0,66709.0,0.02363315,2024-06-14 00:22:00+00:00,66709.0,59.0,0.0008848297280179546,,,59.0,0.0,,
1718324580,66699.0,66699.0,66668.0,66688.0,0.1800813,2024-06-14 00:23:00+00:00,66688.0,-21.0,-0.0003148496618886452,,,0.0,41.0,,
1718324640,66684.0,66704.0,66684.0,66689.0,0.13766709,2024-06-14 00:24:00+00:00,66689.0,1.0,1.4995089108673009e-05,,,16.0,4.0,,
1718324700,66686.0,66686.0,66647.0,66656.0,0.14557762,2024-06-14 00:25:00+00:00,66656.0,-33.0,-0.0004949567013941287,,,0.0,42.0,,
1718324760,66656.0,66656.0,66655.0,66655.0,0.08045929,2024-06-14 00:26:00+00:00,66655.0,-1.0,-1.500251292123514e-05,,,0.0,1.0,,
1718324820,66682.0,66763.0,66679.0,66763.0,0.10815608,2024-06-14 00:27:00+00:00,66763.0,108.0,0.0016189723064301401,,,108.0,0.0,,
1718324880,66780.0,66791.0,66780.0,66789.0,6.5665707,2024-06-14 00:28:00+00:00,66789.0,26.0,0.00038936145214558417,,,28.0,0.0,,
1718324940,66770.0,66770.0,66748.0,66755.0,0.11429523,2024-06-14 00:29:00+00:00,66755.0,-34.0,-0.0005091954821576346,,,0.0,41.0,,
1718325000,66750.0,66754.0,66737.0,66750.0,0.19769311,2024-06-14 00:30:00+00:00,66750.0,-5.0,-7.490356169936849e-05,,,0.0,18.0,,
1718325060,66773.0,66773.0,66738.0,66738.0,0.02013615,2024-06-14 00:31:00+00:00,66738.0,-12.0,-0.00017979144241165335,,,23.0,12.0,,
1718325120,66743.0,66759.0,66738.0,66751.0,0.07317025,2024-06-14 00:32:00+00:00,66751.0,13.0,0.00019477260360182812,,,21.0,0.0,,
1718325180,66748.0,66748.0,66693.0,66693.0,0.23279645,2024-06-14 00:33:00+00:00,66693.0,-58.0,-0.0008692785535848464,,,0.0,58.0,,
1718325240,66691.0,66722.0,66691.0,66713.0,0.01818833,2024-06-14 00:34:00+00:00,66713.0,20.0,0.00029983659130521914,,,29.0,2.0,,
1718325300,66713.0,66740.0,66695.0,66740.0,0.71822292,2024-06-14 00:35:00+00:00,66740.0,27.0,0.0004046368439584022,,,27.0,18.0,,
1718325360,66736.0,66739.0,66724.0,66724.0,0.3876,2024-06-14 00:36:00+00:00,66724.0,-16.0,-0.00023976503141893797,,,0.0,16.0,,
1718325420,66715.0,66715.0,66702.0,66702.0,0.07904538,2024-06-14 00:37:00+00:00,66702.0,-22.0,-0.0003297708122760413,,,0.0,22.0,,
1718325480,66703.0,66705.0,66651.0,66651.0,0.86861776,2024-06-14 00:38:00+00:00,66651.0,-51.0,-0.0007648872164326402,,,3.0,51.0,,
1718325540,66638.0,66657.0,66608.0,66657.0,0.05241979,2024-06-14 00:39:00+00:00,66657.0,6.0,9.001710331045955e-05,,,6.0,43.0,,
1718325600,66678.0,66697.0,66660.0,66697.0,0.18210893,2024-06-14 00:40:00+00:00,66697.0,40.0,0.0005999070324043935,,,40.0,0.0,,
1718325660,66690.0,66690.0,66682.0,66682.0,0.00622576,2024-06-14 00:41:00+00:00,66682.0,-15.0,-0.00022492296483309394,,,0.0,15.0,,
1718325720,66704.0,66704.0,66680.0,66680.0,0.01488546,2024-06-14 00:42:00+00:00,66680.0,-2.0,-2.999355138875483e-05,,,22.0,2.0,,
1718325780,66679.0,66697.0,66678.0,66697.0,0.01106269,2024-06-14 00:43:00+00:00,66697.0,17.0,0.0002549165162218115,,,17.0,2.0,,
1718325840,66695.0,66695.0,66665.0,66665.0,0.05704207,2024-06-14 00:44:00+00:00,66665.0,-32.0,-0.000479896831393314,,,0.0,32.0,,
1718325900,66655.0,66681.0,66637.0,66681.0,0.01336445,2024-06-14 00:45:00+00:00,66681.0,16.0,0.0002399772033174127,,,16.0,28.0,,
1718325960,66676.0,66681.0,66655.0,66661.0,0.19201157,2024-06-14 00:46:00+00:00,66661.0,-20.0,-0.0002999805035169953,,,0.0,26.0,,
1718326020,66665.0,66665.0,66657.0,66663.0,0.1766205,2024-06-14 00:47:00+00:00,66663.0,2.0,3.000210014917131e-05,,,4.0,4.0,,
1718326080,66659.0,66659.0,66634.0,66634.0,0.01802353,2024-06-14 00:48:00+00:00,66634.0,-29.0,-0.00043511857667534573,,,0.0,29.0,,
1718326140,66635.0,66656.0,66615.0,66649.0,0.32340898,2024-06-14 00:49:00+00:00,66649.0,15.0,0.00022508497052625104,,,22.0,19.0,,
1718326200,66649.0,66655.0,66601.0,66601.0,0.0330605,2024-06-14 00:50:00+00:00,66601.0,-48.0,-0.0007204503125882814,,,6.0,48.0,,
1718326260,66601.0,66617.0,66583.0,66617.0,1.1880945,2024-06-14 00:51:00+00:00,66617.0,16.0,0.0002402077808844636,,,16.0,18.0,,
1718326320,66624.0,66633.0,66624.0,66628.0,0.00300845,2024-06-14 00:52:00+00:00,66628.0,11.0,0.00016510938534273337,,,16.0,0.0,,
1718326380,66624.0,66662.0,66608.0,66662.0,0.75674873,2024-06-14 00:53:00+00:00,66662.0,34.0,0.0005101658149513659,,,34.0,20.0,,
1718326440,66674.0,66697.0,66664.0,66697.0,0.00830395,2024-06-14 00:54:00+00:00,66697.0,35.0,0.0005248989690023896,,,35.0,0.0,,
1718326500,66688.0,66688.0,66665.0,66680.0,0.01991581,2024-06-14 00:55:00+00:00,66680.0,-17.0,-0.00025491651622185844,,,0.0,32.0,,
1718326560,66700.0,66743.0,66693.0,66710.0,0.02527387,2024-06-14 00:56:00+00:00,66710.0,30.0,0.0004498088388308313,,,63.0,0.0,,
1718326620,66708.0,66711.0,66693.0,66697.0,0.0297049,2024-06-14 00:57:00+00:00,66697.0,-13.0,-0.00019489232260903313,,,1.0,17.0,,
1718326680,66693.0,66693.0,66672.0,66673.0,0.16494351,2024-06-14 00:58:00+00:00,66673.0,-24.0,-0.0003599010311023003,,,0.0,25.0,,
1718326740,66680.0,66698.0,66669.0,66686.0,0.02972863,2024-06-14 00:59:00+00:00,66686.0,13.0,0.00019496247034209,,,25.0,4.0,,0.023055555555555555
1718326800,66683.0,66712.0,66672.0,66677.0,0.03927002,2024-06-14 01:00:00+00:00,66677.0,-9.0,-0.0001349699693867737,30.66798234711468,3.9592194964052734,26.0,14.0,0.05687203791469195,0.02361111111111111
1718326860,66680.0,66700.0,66670.0,66670.0,0.01655013,2024-06-14 01:01:00+00:00,66670.0,-7.0,-0.0001049892386994603,30.254639649795582,3.905857183638829,23.0,7.0,0.05706134094151213,0.02388888888888889
1718326920,66648.0,66675.0,66642.0,66668.0,0.00662723,2024-06-14 01:02:00+00:00,66668.0,-2.0,-2.999895003901471e-05,30.188391528050104,3.8973045878975707,5.0,28.0,0.05671077504725898,0.024166666666666666
1718326980,66653.0,66662.0,66625.0,66657.0,0.43375837,2024-06-14 01:03:00+00:00,66657.0,-11.0,-0.0001650103135189648,29.973486400578253,3.8695604552404688,0.0,43.0,0.05631159080244017,0.024166666666666666
1718327040,66653.0,66660.0,66638.0,66638.0,0.02302758,2024-06-14 01:04:00+00:00,66638.0,-19.0,-0.00028508196299451157,29.97567752258242,3.869843327874857,3.0,19.0,0.056603773584905655,0.024166666666666666
1718327100,66627.0,66633.0,66603.0,66603.0,0.04593037,2024-06-14 01:05:00+00:00,66603.0,-35.0,-0.0005253638265251525,29.502255012921598,3.8087247446869874,0.0,35.0,0.05714285714285714,0.024166666666666666
1718327160,66600.0,66601.0,66579.0,66601.0,0.09403319,2024-06-14 01:06:00+00:00,66601.0,-2.0,-3.0029128256642923e-05,29.45543411443899,3.8026801926844005,0.0,24.0,0.05698005698005698,0.024166666666666666
1718327220,66564.0,66564.0,66519.0,66530.0,4.50193472,2024-06-14 01:07:00+00:00,66530.0,-71.0,-0.001066618694838068,30.692069127783363,3.962329086418392,0.0,82.0,0.05517241379310345,0.02388888888888889
1718327280,66549.0,66578.0,66530.0,66571.0,0.0288535,2024-06-14 01:08:00+00:00,66571.0,41.0,0.0006160735275736414,31.244520423542667,4.033650242020609,48.0,0.0,0.0540297163439892,0.02361111111111111
1718327340,66583.0,66584.0,66546.0,66553.0,0.11447497,2024-06-14 01:09:00+00:00,66553.0,-18.0,-0.000270424568217461,31.01453550239594,4.0039593163712714,13.0,25.0,0.0540297163439892,0.02388888888888889
1718327400,66542.0,66576.0,66530.0,66572.0,0.1253113,2024-06-14 01:10:00+00:00,66572.0,19.0,0.0002854460113278327,31.135279823979644,4.019547341259365,23.0,23.0,0.05405405405405406,0.02388888888888889
1718327460,66581.0,66604.0,66579.0,66579.0,0.00911,2024-06-14 01:11:00+00:00,66579.0,7.0,0.0001051437842215731,31.123137976658523,4.017979835510468,32.0,0.0,0.05349977708426215,0.02388888888888889
1718327520,66607.0,66657.0,66607.0,66657.0,0.0331911,2024-06-14 01:12:00+00:00,66657.0,78.0,0.001170854857708951,32.736838041749714,4.226307618106202,78.0,0.0,0.05242463958060289,0.02388888888888889
1718327580,66658.0,66702.0,66658.0,66695.0,0.05075595,2024-06-14 01:13:00+00:00,66695.0,38.0,0.0005699202265966013,33.1450288558195,4.279004825605106,45.0,0.0,0.05172413793103449,0.02361111111111111
1718327640,66686.0,66710.0,66673.0,66688.0,0.10488923,2024-06-14 01:14:00+00:00,66688.0,-7.0,-0.0001049609021603806,32.31553473657421,4.17191759528464,15.0,22.0,0.05249343832020997,0.02388888888888889
1718327700,66674.0,66725.0,66674.0,66701.0,0.01837369,2024-06-14 01:15:00+00:00,66701.0,13.0,0.00019491862209275386,32.29917964360267,4.169806161861159,37.0,14.0,0.05228758169934641,0.02388888888888889
1718327760,66688.0,66703.0,66683.0,66697.0,0.01955571,2024-06-14 01:16:00+00:00,66697.0,-4.0,-5.997091412465728e-05,32.25244264388629,4.163772441142717,2.0,18.0,0.052910052910052914,0.024166666666666666
1718327820,66683.0,66692.0,66683.0,66688.0,0.00260165,2024-06-14 01:17:00+00:00,66688.0,-9.0,-0.00013494770796804528,32.19753210179823,4.156683520641441,0.0,14.0,0.053003533568904596,0.024166666666666666
1718327880,66689.0,66707.0,66682.0,66698.0,0.01311444,2024-06-14 01:18:00+00:00,66698.0,10.0,0.0001499407736755101,32.19753210179823,4.156683520641441,19.0,6.0,0.05328596802841919,0.024444444444444446
1718327940,66705.0,66707.0,66694.0,66707.0,0.08692851,2024-06-14 01:19:00+00:00,66707.0,9.0,0.00013492747668616698,32.046836310533436,4.1372287776443715,9.0,4.0,0.053739364084191665,0.024444444444444446
1718328000,66695.0,66698.0,66689.0,66698.0,0.0896767,2024-06-14 01:20:00+00:00,66698.0,-9.0,-0.00013492747668610234,31.671027056321677,4.088712011547279,0.0,18.0,0.05452067242162654,0.024444444444444446
1718328060,66677.0,66687.0,66673.0,66678.0,0.069027,2024-06-14 01:21:00+00:00,66678.0,-20.0,-0.00029990403295800756,30.9573061208479,3.9965710349829613,0.0,25.0,0.05644402634054563,0.024166666666666666
1718328120,66694.0,66698.0,66694.0,66696.0,0.02895107,2024-06-14 01:22:00+00:00,66696.0,18.0,0.00026991767674789676,30.083551261398227,3.8837697676724154,20.0,0.0,0.057498802108289414,0.024166666666666666
1718328180,66698.0,66698.0,66678.0,66678.0,0.10593156,2024-06-14 01:23:00+00:00,66678.0,-18.0,-0.0002699176767478582,30.05089844206228,3.879554306822587,2.0,18.0,0.05808325266214909,0.024444444444444446
1718328240,66678.0,66685.0,66671.0,66672.0,0.00934093,2024-06-14 01:24:00+00:00,66672.0,-6.0,-8.99887514668198e-05,30.059879036410237,3.8807136965675433,7.0,7.0,0.058252427184466014,0.024444444444444446
1718328300,66659.0,66683.0,66650.0,66650.0,0.05113664,2024-06-14 01:25:00+00:00,66650.0,-22.0,-0.00033002805537997925,29.890024411532917,3.858785558786671,11.0,22.0,0.05850804485616773,0.024722222222222222
1718328360,66658.0,66660.0,66655.0,66656.0,0.07861044,2024-06-14 01:26:00+00:00,66656.0,6.0,9.001845384380332e-05,29.900111482512344,3.860087794050515,10.0,0.0,0.058252427184466014,0.024722222222222222
1718328420,66658.0,66658.0,66603.0,66603.0,0.08506702,2024-06-14 01:27:00+00:00,66603.0,-53.0,-0.0007954435016705513,27.14222844520603,3.504046624908006,2.0,53.0,0.059790732436472344,0.025
1718328480,66603.0,66603.0,66603.0,66603.0,0.0,2024-06-14 01:28:00+00:00,66603.0,0.0,0.0,26.883111704474505,3.4705947975221147,0.0,0.0,0.0606366851945427,0.024722222222222222
1718328540,66579.0,66579.0,66558.0,66569.0,0.02000941,2024-06-14 01:29:00+00:00,66569.0,-34.0,-0.0005106178586900515,26.883111704474505,3.4705947975221147,0.0,45.0,0.06051437216338881,0.024722222222222222
1718328600,66607.0,66633.0,66607.0,66615.0,0.07876912,2024-06-14 01:30:00+00:00,66615.0,46.0,0.0006907736939743811,27.61823580811313,3.56549891121505,64.0,0.0,0.059142434696895015,0.024722222222222222
1718328660,66626.0,66626.0,66602.0,66612.0,0.26835939,2024-06-14 01:31:00+00:00,66612.0,-3.0,-4.503591615074948e-05,27.588808834042762,3.561699905198256,11.0,13.0,0.05946481665014866,0.024722222222222222
1718328720,66603.0,66603.0,66554.0,66554.0,0.01198,2024-06-14 01:32:00+00:00,66554.0,-58.0,-0.0008710932770760184,28.439702295675787,3.6715497787416385,0.0,58.0,0.058394160583941604,0.024722222222222222
1718328780,66534.0,66534.0,66463.0,66479.0,4.1565832,2024-06-14 01:33:00+00:00,66479.0,-75.0,-0.0011275399028198593,29.071721169401243,3.7531430644892207,0.0,91.0,0.0574712643678161,0.024722222222222222
1718328840,66481.0,66494.0,66470.0,66479.0,0.24900192,2024-06-14 01:34:00+00:00,66479.0,0.0,0.0,28.911143825316486,3.732412618508605,15.0,9.0,0.057664584334454594,0.024722222222222222
1718328900,66483.0,66513.0,66482.0,66508.0,0.01064909,2024-06-14 01:35:00+00:00,66508.0,29.0,0.0004361328620042352,28.948502883725084,3.7372356522101544,34.0,0.0,0.057971014492753624,0.024444444444444446
1718328960,66507.0,66542.0,66507.0,66542.0,0.05459,2024-06-14 01:36:00+00:00,66542.0,34.0,0.0005110860689981004,29.310706476035232,3.783995934908611,34.0,1.0,0.05744375299186213,0.024722222222222222
1718329020,66482.0,66553.0,66482.0,66518.0,0.62415859,2024-06-14 01:37:00+00:00,66518.0,-24.0,-0.0003607395199198516,29.33376989916528,3.786973410031585,11.0,60.0,0.05612722170252572,0.025
1718329080,66504.0,66504.0,66485.0,66485.0,0.03420249,2024-06-14 01:38:00+00:00,66485.0,-33.0,-0.0004962294185419584,28.92442910188646,3.7341277403387805,0.0,33.0,0.05668398677373642,0.024722222222222222
1718329140,66503.0,66503.0,66494.0,66494.0,0.00570522,2024-06-14 01:39:00+00:00,66494.0,9.0,0.00013535971865852444,28.94242775397021,3.736451356331265,18.0,0.0,0.05752636625119847,0.024444444444444446
1718329200,66487.0,66542.0,66487.0,66541.0,0.05190789,2024-06-14 01:40:00+00:00,66541.0,47.0,0.0007065810043285779,29.131030691558824,3.760799890875482,48.0,7.0,0.05711565920990005,0.024722222222222222
1718329260,66587.0,66605.0,66584.0,66605.0,0.23094174,2024-06-14 01:41:00+00:00,66605.0,64.0,0.0009613507717698502,30.322051978027346,3.9145600777911858,64.0,0.0,0.05581395348837209,0.024722222222222222
1718329320,66651.0,66651.0,66622.0,66650.0,0.42126736,2024-06-14 01:42:00+00:00,66650.0,45.0,0.0006753968212916673,30.904719622013307,3.9897821471755703,46.0,0.0,0.055248618784530384,0.024444444444444446
1718329380,66628.0,66637.0,66623.0,66623.0,0.00566515,2024-06-14 01:43:00+00:00,66623.0,-27.0,-0.00040518335100714483,31.004300776935235,4.002638018995861,0.0,27.0,0.055045871559633024,0.024166666666666666
1718329440,66616.0,66629.0,66609.0,66615.0,0.0158463,2024-06-14 01:44:00+00:00,66615.0,-8.0,-0.00012008586153521325,30.75444940479492,3.970382345551644,6.0,14.0,0.055350553505535055,0.024444444444444446
1718329500,66620.0,66627.0,66620.0,66627.0,0.02439,2024-06-14 01:45:00+00:00,66627.0,12.0,0.00018012338500544874,30.721659118332965,3.96614913777216,12.0,0.0,0.056179775280898875,0.024166666666666666
1718329560,66624.0,66639.0,66624.0,66639.0,0.00238,2024-06-14 01:46:00+00:00,66639.0,12.0,0.00018009094641436934,30.662164985237442,3.958468478216293,12.0,3.0,0.05647058823529412,0.024444444444444446
1718329620,66634.0,66667.0,66634.0,66664.0,0.1974167,2024-06-14 01:47:00+00:00,66664.0,25.0,0.0003750853363105709,30.835535117599314,3.9808504660618698,28.0,5.0,0.05581395348837209,0.024444444444444446
1718329680,66646.0,66666.0,66646.0,66666.0,0.04881271,2024-06-14 01:48:00+00:00,66666.0,2.0,3.000075002103413e-05,30.599915069488137,3.9504320486496307,2.0,18.0,0.05604857543204111,0.024722222222222222
1718329740,66664.0,66702.0,66657.0,66690.0,0.06286784,2024-06-14 01:49:00+00:00,66690.0,24.0,0.00035993881428821213,30.69394666024428,3.9625714748168286,36.0,9.0,0.055944055944055944,0.024722222222222222
1718329800,66701.0,66703.0,66687.0,66687.0,0.24074289,2024-06-14 01:50:00+00:00,66687.0,-3.0,-4.49852673325489e-05,30.02674890356121,3.8764366148081457,13.0,3.0,0.05695301376364499,0.024722222222222222
1718329860,66708.0,66708.0,66703.0,66703.0,0.21214321,2024-06-14 01:51:00+00:00,66703.0,16.0,0.00023989804448213802,30.02674890356121,3.8764366148081457,21.0,0.0,0.05730659025787966,0.024444444444444446
1718329920,66711.0,66759.0,66711.0,66759.0,20.42781744,2024-06-14 01:52:00+00:00,66759.0,56.0,0.0008391902307240878,30.82124056647456,3.9790050474469476,56.0,0.0,0.05623242736644798,0.024444444444444446
1718329980,66746.0,66746.0,66692.0,66695.0,0.24214237,2024-06-14 01:53:00+00:00,66695.0,-64.0,-0.0009591320590812959,31.691000166063294,4.0912905289273205,0.0,67.0,0.05589194224499302,0.024166666666666666
1718330040,66685.0,66715.0,66685.0,66705.0,0.01675706,2024-06-14 01:54:00+00:00,66705.0,10.0,0.00014992503776211106,31.39333118574474,4.05286162881211,20.0,10.0,0.05602240896358543,0.024444444444444446
1718330100,66707.0,66750.0,66707.0,66742.0,0.00857291,2024-06-14 01:55:00+00:00,66742.0,37.0,0.0005545272797159196,31.66667856080657,4.088150623190243,45.0,0.0,0.055684454756380515,0.024444444444444446
1718330160,66758.0,66767.0,66758.0,66765.0,0.14854212,2024-06-14 01:56:00+00:00,66765.0,23.0,0.00034455122544199435,31.570900389637757,4.075785714461342,25.0,0.0,0.05668398677373642,0.024444444444444446
1718330220,66767.0,66781.0,66751.0,66754.0,1.09164175,2024-06-14 01:57:00+00:00,66754.0,-11.0,-0.00016477055737217167,31.557010556360336,4.073992544695841,16.0,14.0,0.05636449037106623,0.024444444444444446
1718330280,66780.0,66781.0,66766.0,66766.0,0.01098399,2024-06-14 01:58:00+00:00,66766.0,12.0,0.00017974835279063582,31.416515682473747,4.055854734469499,27.0,0.0,0.05631159080244017,0.024444444444444446
1718330340,66766.0,66791.0,66766.0,66791.0,0.74450505,2024-06-14 01:59:00+00:00,66791.0,25.0,0.00037437199535752353,31.528639119786998,4.070329807983957,25.0,0.0,0.05641748942172073,0.024166666666666666
1718330400,66763.0,66799.0,66763.0,66795.0,0.58735296,2024-06-14 02:00:00+00:00,66795.0,4.0,5.98865150718047e-05,31.498166030371298,4.066395749056807,8.0,28.0,0.05652378709373528,0.024166666666666666
1718330460,66779.0,66779.0,66754.0,66754.0,0.01133,2024-06-14 02:01:00+00:00,66754.0,-41.0,-0.0006140068632202678,31.964599062405572,4.126611994563133,0.0,41.0,0.05623242736644798,0.02388888888888889
1718330520,66751.0,66753.0,66734.0,66736.0,0.25653535,2024-06-14 02:02:00+00:00,66736.0,-18.0,-0.0002696831239657046,32.06004254026523,4.138933694571619,0.0,20.0,0.056577086280056574,0.02361111111111111
1718330580,66733.0,66790.0,66733.0,66778.0,0.01541325,2024-06-14 02:03:00+00:00,66778.0,42.0,0.0006291475258832917,32.44786779271922,4.189001719371385,54.0,3.0,0.05620608899297423,0.02388888888888889
1718330640,66788.0,66788.0,66753.0,66772.0,0.02665856,2024-06-14 02:04:00+00:00,66772.0,-6.0,-8.985398733108956e-05,32.348403500629644,4.176160934477877,10.0,25.0,0.0558659217877095,0.02388888888888889
1718330700,66767.0,66767.0,66751.0,66754.0,0.0355,2024-06-14 02:05:00+00:00,66754.0,-18.0,-0.0002696104145864113,32.09017573231835,4.142823872937946,0.0,21.0,0.05623242736644798,0.02388888888888889
1718330760,66731.0,66731.0,66696.0,66696.0,0.03448582,2024-06-14 02:06:00+00:00,66696.0,-58.0,-0.0008692394702428894,33.02453718823589,4.26344941820817,0.0,58.0,0.055350553505535055,0.02388888888888889
1718330820,66710.0,66711.0,66688.0,66696.0,0.82472102,2024-06-14 02:07:00+00:00,66696.0,0.0,0.0,31.621901156767308,4.082369885185894,15.0,8.0,0.05689900426742532,0.024166666666666666
1718330880,66698.0,66698.0,66685.0,66686.0,0.0127,2024-06-14 02:08:00+00:00,66686.0,-10.0,-0.0001499452702573606,31.26013959795471,4.035666668766587,2.0,11.0,0.057859209257473475,0.024444444444444446
1718330940,66696.0,66702.0,66693.0,66693.0,0.01613779,2024-06-14 02:09:00+00:00,66693.0,7.0,0.00010496404990936305,31.15661187094701,4.022301296680869,16.0,0.0,0.05847953216374269,0.024166666666666666
1718331000,66686.0,66745.0,66686.0,66745.0,0.17209426,2024-06-14 02:10:00+00:00,66745.0,52.0,0.000779388219731454,31.741589926678945,4.097821638939088,52.0,7.0,0.05811138014527845,0.024166666666666666
1718331060,66796.0,66807.0,66766.0,66769.0,1.28646202,2024-06-14 02:11:00+00:00,66769.0,24.0,0.0003595128639469323,31.854630968264157,4.112415174655671,62.0,0.0,0.057279236276849645,0.024166666666666666
1718331120,66765.0,66765.0,66765.0,66765.0,0.00097,2024-06-14 02:12:00+00:00,66765.0,-4.0,-5.990983571522341e-05,30.311266574591244,3.9131676881948474,0.0,4.0,0.05937654626422564,0.024166666666666666
1718331180,66741.0,66741.0,66688.0,66688.0,0.10130668,2024-06-14 02:13:00+00:00,66688.0,-77.0,-0.0011539644450802564,31.59226019066699,4.078543252916827,0.0,77.0,0.058451047247929856,0.024166666666666666
1718331240,66676.0,66707.0,66676.0,66703.0,0.03366354,2024-06-14 02:14:00+00:00,66703.0,15.0,0.00022490273051746433,31.63865100297634,4.084532281033198,19.0,12.0,0.05862237420615535,0.024166666666666666
1718331300,66717.0,66735.0,66717.0,66735.0,0.64688557,2024-06-14 02:15:00+00:00,66735.0,32.0,0.00047962350475036866,31.86271752945097,4.113459145215824,32.0,0.0,0.0591715976331361,0.02388888888888889
1718331360,66736.0,66752.0,66736.0,66750.0,0.00469176,2024-06-14 02:16:00+00:00,66750.0,15.0,0.0002247443542441273,31.910941573234652,4.119684842497857,17.0,0.0,0.05925925925925926,0.02361111111111111
1718331420,66783.0,66783.0,66783.0,66783.0,0.19143973,2024-06-14 02:17:00+00:00,66783.0,33.0,0.0004942598559427669,32.150225592516726,4.1505762765542915,33.0,0.0,0.05870841487279843,0.02361111111111111
1718331480,66800.0,66805.0,66768.0,66769.0,0.01442515,2024-06-14 02:18:00+00:00,66769.0,-14.0,-0.00020965616465914056,32.19300464421733,4.156099028381059,22.0,15.0,0.058365758754863814,0.02361111111111111
1718331540,66769.0,66769.0,66736.0,66736.0,0.02721,2024-06-14 02:19:00+00:00,66736.0,-33.0,-0.0004943635170530878,32.475540556906466,4.192574257866076,0.0,33.0,0.057803468208092484,0.023333333333333334
1718331600,66774.0,66774.0,66760.0,66760.0,0.00428,2024-06-14 02:20:00+00:00,66760.0,24.0,0.00035956133904497205,32.59144458116279,4.207537403056182,38.0,0.0,0.05725190839694657,0.023333333333333334
1718331660,66766.0,66777.0,66765.0,66765.0,0.00819699,2024-06-14 02:21:00+00:00,66765.0,5.0,7.489234229311722e-05,32.47759331903474,4.192839268317294,17.0,0.0,0.0574712643678161,0.023333333333333334
